track_name,artist(s)_name,artist_count,in_spotify_playlists,in_spotify_charts,streams,in_apple_playlists,in_apple_charts,in_deezer_playlists,in_deezer_charts,in_shazam_charts,bpm,key,mode,danceability,valence,energy,acousticness,instrumentalness,liveness,speechiness,release_date,week
One Right Now (with The Weeknd),"The Weeknd, Post Malone",2,4771,0,539595276,68,18,75,0,1,97,C#,Major,68,72,78,4,0,7,5,2021-11-05,2021-44
The Motto,"Ti��sto, Ava",2,9151,6,656013912,240,107,268,0,5,118,G,Minor,75,46,76,3,0,9,4,2021-11-04,2021-44
Smokin Out The Window,"Bruno Mars, Anderson .Paak, Silk Sonic",3,4963,0,383550148,63,40,76,0,0,82,D,Major,63,85,62,6,0,35,4,2021-11-05,2021-44
TO THE MOON,Jnr Choi,1,2979,0,245095641,44,0,159,0,0,144,D,Major,74,39,65,5,1,11,35,2021-11-05,2021-44
