track_name,artist(s)_name,artist_count,in_spotify_playlists,in_spotify_charts,streams,in_apple_playlists,in_apple_charts,in_deezer_playlists,in_deezer_charts,in_shazam_charts,bpm,key,mode,danceability,valence,energy,acousticness,instrumentalness,liveness,speechiness,release_date,week
Moth To A Flame (with The Weeknd),"The Weeknd, Swedish House Mafia",2,7495,17,611994237,114,172,284,2,,120,,Minor,56,16,67,0,0,11,4,2021-10-22,2021-42
Tacones Rojos,Sebastian Yatra,1,3047,9,510876816,77,31,85,5,28,123,B,Minor,75,93,86,8,0,14,3,2021-10-22,2021-42
Salimo de Noche,"Trueno, Tiago pzk",2,1057,0,261414174,17,5,21,0,0,84,D,Major,67,78,63,29,0,12,5,2021-10-21,2021-42
Vai L�� Em Casa ,"Mar��lia Mendon��a, George Henrique &",2,772,0,263894529,7,3,89,0,0,158,G#,Minor,46,62,83,53,0,97,28,2021-10-22,2021-42
Problem�,"Alvaro Diaz, Rauw Alejandro",2,1517,0,209768491,42,7,15,0,4,92,D,Minor,73,37,74,28,0,14,6,2021-10-22,2021-42
