track_name,artist(s)_name,artist_count,in_spotify_playlists,in_spotify_charts,streams,in_apple_playlists,in_apple_charts,in_deezer_playlists,in_deezer_charts,in_shazam_charts,bpm,key,mode,danceability,valence,energy,acousticness,instrumentalness,liveness,speechiness,release_date,week
Dakiti,"Bad Bunny, Jhay Cortez",2,11215,21,1763363713,189,166,525,9,25,110,E,Minor,73,14,57,40,0,11,5,2020-10-30,2020-43
