track_name,artist(s)_name,artist_count,in_spotify_playlists,in_spotify_charts,streams,in_apple_playlists,in_apple_charts,in_deezer_playlists,in_deezer_charts,in_shazam_charts,bpm,key,mode,danceability,valence,energy,acousticness,instrumentalness,liveness,speechiness,release_date,week
Por las Noches,Peso Pluma,1,457,24,330346424,8,116,4,3,2,92,,Major,81,39,60,31,0,7,3,2021-06-11,2021-23
Need To Know,Doja Cat,1,6672,0,1042568408,125,36,150,0,,130,C#,Major,66,19,61,30,0,9,7,2021-06-11,2021-23
