track_name,artist(s)_name,artist_count,in_spotify_playlists,in_spotify_charts,streams,in_apple_playlists,in_apple_charts,in_deezer_playlists,in_deezer_charts,in_shazam_charts,bpm,key,mode,danceability,valence,energy,acousticness,instrumentalness,liveness,speechiness,release_date,week
Falling,Harry Styles,1,7556,0,1023187129,124,24,254,0,8,110,E,Major,57,6,27,84,0,9,3,2019-12-13,2019-49
Golden,Harry Styles,1,8429,1,807015863,85,24,200,0,2,140,E,Minor,45,25,84,21,0,13,6,2019-12-13,2019-49
