track_name,artist(s)_name,artist_count,in_spotify_playlists,in_spotify_charts,streams,in_apple_playlists,in_apple_charts,in_deezer_playlists,in_deezer_charts,in_shazam_charts,bpm,key,mode,danceability,valence,energy,acousticness,instrumentalness,liveness,speechiness,release_date,week
Daddy Issues,The Neighbourhood,1,9771,4,1127468248,42,70,384,0,3,85,A#,Major,59,33,52,7,15,12,3,2015-10-30,2015-43
