track_name,artist(s)_name,artist_count,in_spotify_playlists,in_spotify_charts,streams,in_apple_playlists,in_apple_charts,in_deezer_playlists,in_deezer_charts,in_shazam_charts,bpm,key,mode,danceability,valence,energy,acousticness,instrumentalness,liveness,speechiness,release_date,week
Medallo,"Justin Quiles, Lenny Tav��rez, BL",3,2780,2,393230256,54,21,57,1,0,90,E,Minor,79,79,70,57,0,66,8,2021-10-27,2021-43
Super Gremlin,Kodak Black,1,2551,0,342779426,52,15,35,0,1,73,D,Major,83,11,41,0,0,36,14,2021-10-30,2021-43
Enemy - from the series Arcane League of Legends,"Imagine Dragons, League of Legends, Arcane",3,824,0,1223481149,8,8,8,2,0,77,G,Major,73,54,74,23,0,41,23,2021-10-27,2021-43
